YEAR,MONTH,DEST,ARR_DELAY_NEW
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,30.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,31.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,32.0
2025,1,STL,33.0
2025,1,STL,33.0
2025,1,STL,33.0
2025,1,STL,33.0
2025,1,STL,33.0
2025,1,STL,33.0
2025,1,STL,33.0
2025,1,STL,33.0
2025,1,STL,34.0
2025,1,STL,34.0
2025,1,STL,34.0
2025,1,STL,34.0
2025,1,STL,34.0
2025,1,STL,34.0
2025,1,STL,34.0
2025,1,STL,34.0
2025,1,STL,34.0
2025,1,STL,34.0
2025,1,STL,34.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,35.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,36.0
2025,1,STL,37.0
2025,1,STL,37.0
2025,1,STL,37.0
2025,1,STL,37.0
2025,1,STL,37.0
2025,1,STL,38.0
2025,1,STL,38.0
2025,1,STL,38.0
2025,1,STL,38.0
2025,1,STL,38.0
2025,1,STL,38.0
2025,1,STL,38.0
2025,1,STL,38.0
2025,1,STL,38.0
2025,1,STL,38.0
2025,1,STL,39.0
2025,1,STL,39.0
2025,1,STL,39.0
2025,1,STL,39.0
2025,1,STL,39.0
2025,1,STL,39.0
2025,1,STL,39.0
2025,1,STL,39.0
2025,1,STL,39.0
2025,1,STL,39.0
2025,1,STL,39.0
2025,1,STL,40.0
2025,1,STL,40.0
2025,1,STL,40.0
2025,1,STL,40.0
2025,1,STL,40.0
2025,1,STL,40.0
2025,1,STL,40.0
2025,1,STL,40.0
2025,1,STL,40.0
2025,1,STL,40.0
2025,1,STL,41.0
2025,1,STL,41.0
2025,1,STL,41.0
2025,1,STL,41.0
2025,1,STL,41.0
2025,1,STL,41.0
2025,1,STL,41.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,42.0
2025,1,STL,43.0
2025,1,STL,43.0
2025,1,STL,43.0
2025,1,STL,43.0
2025,1,STL,43.0
2025,1,STL,44.0
2025,1,STL,44.0
2025,1,STL,44.0
2025,1,STL,44.0
2025,1,STL,44.0
2025,1,STL,44.0
2025,1,STL,45.0
2025,1,STL,45.0
2025,1,STL,45.0
2025,1,STL,45.0
2025,1,STL,45.0
2025,1,STL,45.0
2025,1,STL,45.0
2025,1,STL,45.0
2025,1,STL,46.0
2025,1,STL,46.0
2025,1,STL,46.0
2025,1,STL,46.0
2025,1,STL,46.0
2025,1,STL,46.0
2025,1,STL,46.0
2025,1,STL,46.0
2025,1,STL,47.0
2025,1,STL,47.0
2025,1,STL,47.0
2025,1,STL,47.0
2025,1,STL,47.0
2025,1,STL,47.0
2025,1,STL,47.0
2025,1,STL,47.0
2025,1,STL,48.0
2025,1,STL,48.0
2025,1,STL,48.0
2025,1,STL,48.0
2025,1,STL,48.0
2025,1,STL,49.0
2025,1,STL,49.0
2025,1,STL,49.0
2025,1,STL,49.0
2025,1,STL,50.0
2025,1,STL,50.0
2025,1,STL,50.0
2025,1,STL,50.0
2025,1,STL,50.0
2025,1,STL,50.0
2025,1,STL,50.0
2025,1,STL,51.0
2025,1,STL,51.0
2025,1,STL,51.0
2025,1,STL,51.0
2025,1,STL,51.0
2025,1,STL,51.0
2025,1,STL,52.0
2025,1,STL,52.0
2025,1,STL,52.0
2025,1,STL,52.0
2025,1,STL,52.0
2025,1,STL,53.0
2025,1,STL,53.0
2025,1,STL,53.0
2025,1,STL,53.0
2025,1,STL,54.0
2025,1,STL,54.0
2025,1,STL,54.0
2025,1,STL,54.0
2025,1,STL,54.0
2025,1,STL,54.0
2025,1,STL,55.0
2025,1,STL,55.0
2025,1,STL,55.0
2025,1,STL,55.0
2025,1,STL,55.0
2025,1,STL,55.0
2025,1,STL,55.0
2025,1,STL,56.0
2025,1,STL,56.0
2025,1,STL,56.0
2025,1,STL,56.0
2025,1,STL,56.0
2025,1,STL,56.0
2025,1,STL,57.0
2025,1,STL,57.0
2025,1,STL,57.0
2025,1,STL,57.0
2025,1,STL,57.0
2025,1,STL,58.0
2025,1,STL,58.0
2025,1,STL,58.0
2025,1,STL,58.0
2025,1,STL,59.0
2025,1,STL,59.0
2025,1,STL,59.0
2025,1,STL,59.0
2025,1,STL,59.0
2025,1,STL,59.0
2025,1,STL,60.0
2025,1,STL,60.0
2025,1,STL,60.0
2025,1,STL,60.0
2025,1,STL,60.0
2025,1,STL,60.0
2025,1,STL,61.0
2025,1,STL,61.0
2025,1,STL,61.0
2025,1,STL,61.0
2025,1,STL,61.0
2025,1,STL,61.0
2025,1,STL,62.0
2025,1,STL,62.0
2025,1,STL,62.0
2025,1,STL,62.0
2025,1,STL,62.0
2025,1,STL,63.0
2025,1,STL,63.0
2025,1,STL,64.0
2025,1,STL,64.0
2025,1,STL,65.0
2025,1,STL,65.0
2025,1,STL,66.0
2025,1,STL,66.0
2025,1,STL,67.0
2025,1,STL,67.0
2025,1,STL,67.0
2025,1,STL,67.0
2025,1,STL,68.0
2025,1,STL,68.0
2025,1,STL,68.0
2025,1,STL,68.0
2025,1,STL,68.0
2025,1,STL,68.0
2025,1,STL,68.0
2025,1,STL,69.0
2025,1,STL,69.0
2025,1,STL,69.0
2025,1,STL,70.0
2025,1,STL,70.0
2025,1,STL,71.0
2025,1,STL,71.0
2025,1,STL,71.0
2025,1,STL,71.0
2025,1,STL,72.0
2025,1,STL,73.0
2025,1,STL,73.0
2025,1,STL,74.0
2025,1,STL,74.0
2025,1,STL,75.0
2025,1,STL,75.0
2025,1,STL,75.0
2025,1,STL,75.0
2025,1,STL,75.0
2025,1,STL,77.0
2025,1,STL,77.0
2025,1,STL,79.0
2025,1,STL,79.0
2025,1,STL,79.0
2025,1,STL,80.0
2025,1,STL,80.0
2025,1,STL,81.0
2025,1,STL,81.0
2025,1,STL,82.0
2025,1,STL,83.0
2025,1,STL,83.0
2025,1,STL,84.0
2025,1,STL,84.0
2025,1,STL,84.0
2025,1,STL,84.0
2025,1,STL,84.0
2025,1,STL,85.0
2025,1,STL,85.0
2025,1,STL,85.0
2025,1,STL,85.0
2025,1,STL,86.0
2025,1,STL,87.0
2025,1,STL,87.0
2025,1,STL,87.0
2025,1,STL,89.0
2025,1,STL,89.0
2025,1,STL,89.0
2025,1,STL,90.0
2025,1,STL,90.0
2025,1,STL,91.0
2025,1,STL,91.0
2025,1,STL,92.0
2025,1,STL,93.0
2025,1,STL,93.0
2025,1,STL,94.0
2025,1,STL,94.0
2025,1,STL,95.0
2025,1,STL,96.0
2025,1,STL,97.0
2025,1,STL,97.0
2025,1,STL,97.0
2025,1,STL,98.0
2025,1,STL,99.0
2025,1,STL,99.0
2025,1,STL,99.0
2025,1,STL,100.0
2025,1,STL,100.0
2025,1,STL,100.0
2025,1,STL,100.0
2025,1,STL,100.0
2025,1,STL,100.0
2025,1,STL,101.0
2025,1,STL,101.0
2025,1,STL,102.0
2025,1,STL,103.0
2025,1,STL,104.0
2025,1,STL,104.0
2025,1,STL,104.0
2025,1,STL,104.0
2025,1,STL,104.0
2025,1,STL,106.0
2025,1,STL,107.0
2025,1,STL,107.0
2025,1,STL,107.0
2025,1,STL,107.0
2025,1,STL,108.0
2025,1,STL,109.0
2025,1,STL,109.0
2025,1,STL,110.0
2025,1,STL,111.0
2025,1,STL,112.0
2025,1,STL,112.0
2025,1,STL,112.0
2025,1,STL,114.0
2025,1,STL,116.0
2025,1,STL,116.0
2025,1,STL,117.0
2025,1,STL,117.0
2025,1,STL,119.0
2025,1,STL,119.0
2025,1,STL,119.0
2025,1,STL,120.0
2025,1,STL,120.0
2025,1,STL,120.0
2025,1,STL,122.0
2025,1,STL,122.0
2025,1,STL,122.0
2025,1,STL,123.0
2025,1,STL,125.0
2025,1,STL,125.0
2025,1,STL,127.0
2025,1,STL,129.0
2025,1,STL,131.0
2025,1,STL,132.0
2025,1,STL,134.0
2025,1,STL,134.0
2025,1,STL,135.0
2025,1,STL,136.0
2025,1,STL,137.0
2025,1,STL,137.0
2025,1,STL,137.0
2025,1,STL,137.0
2025,1,STL,137.0
2025,1,STL,137.0
2025,1,STL,138.0
2025,1,STL,140.0
2025,1,STL,141.0
2025,1,STL,141.0
2025,1,STL,141.0
2025,1,STL,144.0
2025,1,STL,144.0
2025,1,STL,147.0
2025,1,STL,153.0
2025,1,STL,153.0
2025,1,STL,155.0
2025,1,STL,157.0
2025,1,STL,159.0
2025,1,STL,159.0
2025,1,STL,159.0
2025,1,STL,160.0
2025,1,STL,161.0
2025,1,STL,163.0
2025,1,STL,164.0
2025,1,STL,166.0
2025,1,STL,171.0
2025,1,STL,171.0
2025,1,STL,172.0
2025,1,STL,172.0
2025,1,STL,175.0
2025,1,STL,175.0
2025,1,STL,177.0
2025,1,STL,180.0
2025,1,STL,181.0
2025,1,STL,183.0
2025,1,STL,184.0
2025,1,STL,185.0
2025,1,STL,190.0
2025,1,STL,191.0
2025,1,STL,191.0
2025,1,STL,194.0
2025,1,STL,195.0
2025,1,STL,199.0
2025,1,STL,211.0
2025,1,STL,223.0
2025,1,STL,224.0
2025,1,STL,228.0
2025,1,STL,228.0
2025,1,STL,255.0
2025,1,STL,258.0
2025,1,STL,258.0
2025,1,STL,266.0
2025,1,STL,275.0
2025,1,STL,276.0
2025,1,STL,283.0
2025,1,STL,306.0
2025,1,STL,343.0
2025,1,STL,400.0
2025,1,STL,464.0
2025,1,STL,490.0
2025,1,STL,491.0
2025,1,STL,498.0
2025,1,STL,770.0
2025,1,STL,1269.0
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
2025,7,STL,0.0
